School_ID	Legacy_Unit_ID	Finance_ID	Short_Name	Long_Name	School_Type	Primary_Category	Is_High_School	Is_Middle_School	Is_Elementary_School	Is_Pre_School	Summary	Administrator_Title	Administrator	Secondary_Contact_Title	Secondary_Contact	Address	City	State	Zip	Phone	Fax	CPS_School_Profile	Website	Facebook	Twitter	Youtube	Pinterest	Attendance_Boundaries	Grades_Offered_All	Grades_Offered	Student_Count_Total	Student_Count_Low_Income	Student_Count_Special_Ed	Student_Count_English_Learners	Student_Count_Black	Student_Count_Hispanic	Student_Count_White	Student_Count_Asian	Student_Count_Native_American	Student_Count_Other_Ethnicity	Student_Count_Asian_Pacific_Islander	Student_Count_Multi	Student_Count_Hawaiian_Pacific_Islander	Student_Count_Ethnicity_Not_Available	Statistics_Description	Demographic_Description	ADA_Accessible	Dress_Code	PreK_School_Day	Kindergarten_School_Day	School_Hours	Freshman_Start_End_Time	After_School_Hours	Earliest_Drop_Off_Time	Classroom_Languages	Bilingual_Services	Refugee_Services	Title_1_Eligible	PreSchool_Inclusive	Preschool_Instructional	Significantly_Modified	Hard_Of_Hearing	Visual_Impairments	Transportation_Bus	Transportation_El	Transportation_Metra	School_Latitude	School_Longitude	Average_ACT_School	Mean_ACT	College_Enrollment_Rate_School	College_Enrollment_Rate_Mean	Graduation_Rate_School	Graduation_Rate_Mean	Overall_Rating	Rating_Status	Rating_Statement	Classification_Description	School_Year	Third_Contact_Title	Third_Contact_Name	Fourth_Contact_Title	Fourth_Contact_Name	Fifth_Contact_Title	Fifth_Contact_Name	Sixth_Contact_Title	Sixth_Contact_Name	Seventh_Contact_Title	Seventh_Contact_Name	Location	Longitude	Latitude
400057	1936	66147	NOBLE - UIC HS	Noble - UIC College Prep	Charter	HS	Y	N	N	N	"UIC College Prep prepares students from under-resources communities to use their college degrees and careers to make a positive multi-generational change. Our goal is to prove a new possible and close the achievement gap with attention to results and a growth mindset. We aim for 100% of our seniors to be accepted into 4-year institutions, for all our scholars to have a strong post-secondary plan, and for our alumni to graduate from college at a rate which exceeds that of students from the highest income quartiles.Â   UIC College Prep students are committed to reaching their full potential and continue to set the bar high for academic achievement. Based on Spring 2016 ACT data for the class of 2017, UIC College Prep is proud to be the highest performing open-enrollment high school in Chicago, as well as one of the top 10 highest performing high schools in all Chicago Public Schools. UIC College Prep also is one of the top high schools in Chicago for college enrollment after high school, with over 95% of graduates enrolling in college each fall.Â "	Director	Tressie McDonough			1231 S DAMEN AVE	Chicago	Illinois	60608	3127684858	7734967149	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400057	http://www.uiccollegeprep.org	https://www.facebook.com/BeNobleUICCP/				N	"9,10,11,12"	41893	954	814	141	80	295	606	12	32	3	0	0	2	2	2	There are 954 students enrolled at NOBLE - UIC HS.  85.3% are Low Income Students.  14.8% are Diverse Learners.  8.4% are Limited English Learners.	The largest demographic at NOBLE - UIC HS is Hispanic.  This demographic makes up 63.5% of the student population.  The second greatest demographic is Black at 30.9%.	Generally accessible	Y			8:00 AM-3:35 PM				"Spanish, Spanish for Heritage Speakers"	Y	N	Y						"50, 12"	"Blue, Pink"		41.865817	-87.676111	22.2	18.4	88	57.9	83.3	73.5	Level 1+	Not Applicable	"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable."	School Year 2016-2017	Assistant Principal	Laura Balsewich	Dean of Instruction	Shawn McDonough	Dean of Operations	Patricia Arroyo	Dean of Specialized Services	Jill Gottke	Dean of Discipline	Jacqueline Arroyo	"1231 S DAMEN AVE
Chicago, Illinois 60608
(41.865817, -87.676111)"	41.86581	-87.67611
609722	1460	53111	MANLEY HS	Manley Career Academy High School	Neighborhood	HS	Y	N	N	N	"Manley offers three award-winning CTE programs and a wide range of community partners, including UMOJA, which promotes restorative justice, college-readiness and student development and leadership. Manley Career Academy High School offers 10 Advanced Placement Courses and a college preparatory curriculum. Here at Manley, we have a vision of being a premiere choice in urban education. Over the past years Manley has dramatically improved, achieving a higher school performance status, by staff collaboratively working with students, parents, and community partners. Manley has achieved the following results: -#1 in CPS in Freshmen On Track Growth (2013) -#1 in CPS HS Attendance Growth (2013) - 100% College Acceptance (Senior Classes of 2013 and 2014) - 33% of students earned AP College Credit before graduating HS"	Principal	Ms.Trista Lashey Harper	Dean of Students	Brian Collier	2935 W POLK ST	Chicago	Illinois	60612	7735346900	7735346924	http://cps.edu/Schools/Pages/school.aspx?SchoolID=609722	http://www.manleyhighschool.org	https://www.facebook.com/manleyhighschool				Y	"9,10,11,12"	41893	113	105	35	1	110	3	0	0	0	0	0	0	0	0	There are 113 students enrolled at MANLEY HS.  92.9% are Low Income Students.  31% are Diverse Learners.  0.9% are Limited English Learners.	The largest demographic at MANLEY HS is Black.  This demographic makes up 97.3% of the student population.  The second greatest demographic is Hispanic at 2.7%.	Generally accessible	Y			9:00  AM - 4:23  PM	9:00 a.m. - 4:23p.m.		7:15am	Spanish	N	N	Y						"7, 12, 94"	Blue		41.870939	-87.699896	14.1	18.4	35.9	57.9	57.9	73.5	Level 2	Intensive Support	"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area."	School Year 2016-2017											"2935 W POLK ST
Chicago, Illinois 60612
(41.870939, -87.699896)"	41.87093	-87.69989
610547	8676	46631	SOUTH SHORE INTL HS	South Shore Intl College Prep High School	Selective enrollment	HS	Y	N	N	N	"At South Shore International College Prep, we offer a personal high school experience with our small student body,energetic staff and highly engaged world community. We are committed to exposing each student to varied levels of Internationalism, from studying various cultures to international communications to world travel.  Our rigorous college preparatory curriculum includes an extended world language program, Honors and AP courses, whole school International Baccalaureate philosophy, and CTE programs in Medical and Health Careers and CISCO Networking.  We offer competitive sports teams, Chess Club World Language Clubs, Student Government, Power of Sound, True Star, Model UN, Art Club, Technology Club and more.  Academic Enrichments, After School Matters, Beta Club, Mentoring, Homework/Tutoring Center, Youth Leadership"	Principal	Janice Elaine Wells	Assistant Principal	Paulette Lakyne Grissett	1955 E 75TH ST	Chicago	Illinois	60649	7735358351		http://cps.edu/Schools/Pages/school.aspx?SchoolID=610547	http://www.southshoreinternational.org					Y	"9,10,11,12"	41893	651	568	58	4	624	18	0	1	0	0	0	8	0	0	There are 651 students enrolled at SOUTH SHORE INTL HS.  87.3% are Low Income Students.  8.9% are Diverse Learners.  0.6% are Limited English Learners.	The largest demographic at SOUTH SHORE INTL HS is Black.  This demographic makes up 95.9% of the student population.  The second greatest demographic is Hispanic at 2.8%.	No/unknown accessibility	Y			9:00  AM - 4:30  PM	8:00 a.m. - 3:30 p.m.			"Chinese, Spanish"	N	N	Y			Y			"J14, 15, 75"	Red		41.758792	-87.576353	17.9	18.4	64.2	57.9	71	73.5	Level 1	Good Standing	"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp ."	Schools that offer a rigorous curriculum with mainly honors and Advanced Placement (AP) courses. Acceptance based on application and entrance exam.	School Year 2016-2017											"1955 E 75TH ST
Chicago, Illinois 60649
(41.758792, -87.576353)"	41.75879	-87.57635
609713	1390	46171	HYDE PARK HS	Hyde Park Academy High School	Neighborhood	HS	Y	N	N	N	"Hyde Park Academyâ€™s primary purpose is to provide a safe and supportive learning environment, while ensuring students develop the strong reading, writing, speaking, critical thinking, and social emotional skills needed to be successful in college, the world of work, and life. The school will accomplish this byÂ providing students with a safe and supportive learning environment.Â  Â  Hyde Park, an IB World School, has expand its IB Middle Years and Diploma Programmes to serve all students as an IB Wall-to-Wall School and move towards offering the IB Career-related Certificate."	Principal	Antonio Deangelo Ross	Assistant Principal	Joshua VanderJagt	6220 S STONY ISLAND AVE	Chicago	Illinois	60637	7735350880	7735350633	http://cps.edu/Schools/Pages/school.aspx?SchoolID=609713	http://www.hydeparkcps.org		https://twitter.com/The_New_H_P			Y	"9,10,11,12"	41893	852	803	167	5	840	7	1	0	1	0	0	3	0	0	There are 852 students enrolled at HYDE PARK HS.  94.2% are Low Income Students.  19.6% are Diverse Learners.  0.6% are Limited English Learners.	The largest demographic at HYDE PARK HS is Black.  This demographic makes up 98.6% of the student population.  The second greatest demographic is Hispanic at 0.8%.	Fully Accessible	Y			9:00  AM - 4:15  PM		4:12 PM - 7:00 PM	0.322916667	"French, Spanish"	N	N	Y			Y			"6, 15, 28, 59, 63, X28, 170"	"Green, Red"	Metra Electric District (ME)	41.782257	-87.586615	15.7	18.4	47.7	57.9	53.6	73.5	Level 2	Intensive Support	"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area."	School Year 2016-2017			IB Coordinator	Katherine Braggs	Technology Coordinator	Lawrence Fields					"6220 S STONY ISLAND AVE
Chicago, Illinois 60637
(41.782257, -87.586615)"	41.78225	-87.58661
610385	7630	55181	MULTICULTURAL HS	Multicultural Academy of Scholarship	Small	HS	Y	N	N	N	"Multicultural provides programs which build a sense of community, lay a foundation for academic and career success, support freshman achievement, and develop global awareness and technological skills."	Principal	Veronica M Iturralde	Curriculum Coordinator	Anna Taglia	3120 S KOSTNER AVE	Chicago	Illinois	60623	7735354242	7735354273	http://cps.edu/Schools/Pages/school.aspx?SchoolID=610385	http://ma.lvlhs.org/					Y	"9,10,11,12"	41893	238	222	69	72	28	206	3	0	0	0	0	1	0	0	There are 238 students enrolled at MULTICULTURAL HS.  93.3% are Low Income Students.  29% are Diverse Learners.  30.3% are Limited English Learners.	The largest demographic at MULTICULTURAL HS is Hispanic.  This demographic makes up 86.6% of the student population.  The second greatest demographic is Black at 11.8%.	Fully Accessible	Y			8:00 am-3:15 pm	8:00 a.m. - 3:15 p.m.	3:15 PM - 6:00 PM	0.3125	Spanish	Y	N	Y						"53, 53A, 54B, 82"			41.835282	-87.735283	14.6	18.4	41	57.9	80.9	73.5	Level 2+	Good Standing	"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	These schools limit their student populations to 600. This provides a more intimate and personalized learning experience.	School Year 2016-2017											"3120 S KOSTNER AVE
Chicago, Illinois 60623
(41.835282, -87.735283)"	41.83528	-87.73528
400133	9602	66617	YCCS - INNOVATIONS	YCCS- Innovations HS of Arts Integration	Charter	HS	Y	N	N	N	YCCS-Innovations High School	Director	Ms Melissa Cortirla	Principal	Omar Moore	17 N STATE ST	Chicago	Illinois	60602	3129999360	3129999361	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400133	http://www.innovationshs.org					N	"9,10,11,12"	41893	362	338	66	5	323	30	5	1	1	0	0	2	0	0	There are 362 students enrolled at YCCS - INNOVATIONS.  93.4% are Low Income Students.  18.2% are Diverse Learners.  1.4% are Limited English Learners.	The largest demographic at YCCS - INNOVATIONS is Black.  This demographic makes up 89.2% of the student population.  The second greatest demographic is Hispanic at 8.3%.	No/unknown accessibility	Y			8:30 AM - 2:48 PM					N		Y						"20, 29"	"Green, Orange, Red"		41.883047	-87.627734	13.6	18.4	24.4	57.9		73.5	Level 1	Not Applicable	"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp ."	"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable."	School Year 2016-2017											"17 N STATE ST
Chicago, Illinois 60602
(41.883047, -87.627734)"	41.88304	-87.62773
610386	1123	67021	PEACE AND EDUCATION HS	Peace & Education Coalition HS	Citywide-Option	HS	Y	N	N	N	"The Peace and Education Coalition Accelerated High School Program provides a non-traditional educational opportunity for out-of-school and off-track youth, ages 16-21, who desire to achieve a high school diploma and a new chance to fully participate in the economic and social spheres of life through guidance and support. We believe that all students deserve to be surrounded by adults who believe in their unlimited, personal potential. Â We believe that every student deserves an educational environment that is welcoming and safe. We believe that every child deserves rich educational, career, and social-emotional guidance and support in order to define the pathways to the options he or she chooses."	Principal	Brigitte Lee Swenson	Associate Principal	Lyssette Guzman	4946 S PAULINA ST	Chicago	Illinois	60609	7735359023	7735359477	http://cps.edu/Schools/Pages/school.aspx?SchoolID=610386	http://peaceandeducationschools.org	https://www.facebook.com/Peace-and-Education-Coalition-Accelerated-High-School-235065559846425/				N	"10,11,12"	41923	103	98	18	12	28	74	1	0	0	0	0	0	0	0	There are 103 students enrolled at PEACE AND EDUCATION HS.  95.1% are Low Income Students.  17.5% are Diverse Learners.  11.7% are Limited English Learners.	The largest demographic at PEACE AND EDUCATION HS is Hispanic.  This demographic makes up 71.8% of the student population.  The second greatest demographic is Black at 27.2%.	Generally accessible	Y			9:00 AM - 3:55 PM		0.663194444	0.34375	"French, Spanish"			Y									41.803515	-87.667378	13.8	18.4	27	57.9		73.5	Level 1+	Good Standing	"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	Schools that have their own processes for enrollment.	School Year 2016-2017											"4946 S PAULINA ST
Chicago, Illinois 60609
(41.803515, -87.667378)"	41.80351	-87.66737
400135	9052	66619	YCCS - LATINO YOUTH	YCCS-Latino Youth Alternative HS	Charter	HS	Y	N	N	N	YCCS-Latino Youth High School	Director	Mr. James Hurlburt	Principal	Leticia Fernandez	2001 S CALIFORNIA AVE	Chicago	Illinois	60608	7736482130	7736482098	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400135	http://www.pilsenwellness.org					N	"9,10,11,12"	41893	202	190	47	36	11	189	0	1	1	0	0	0	0	0	There are 202 students enrolled at YCCS - LATINO YOUTH.  94.1% are Low Income Students.  23.3% are Diverse Learners.  17.8% are Limited English Learners.	The largest demographic at YCCS - LATINO YOUTH is Hispanic.  This demographic makes up 93.6% of the student population.  The second greatest demographic is Black at 5.4%.	No/unknown accessibility	Y			8:55 AM - 3:22 PM				Spanish	Y	Y	Y						"21, 94"	"Blue, Pink"		41.854665	-87.69543	13.9	18.4	6.9	57.9		73.5	Level 1	Not Applicable	"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp ."	"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable."	School Year 2016-2017											"2001 S CALIFORNIA AVE
Chicago, Illinois 60608
(41.854665, -87.69543)"	41.85466	-87.69543
610571	9636	65015	OMBUDSMAN - WEST HS	Ombudsman Chicago- West	Citywide-Option	HS	Y	N	N	N	Â 	Principal	Mr. Igbazenda Tighil			2401 W CONGRESS PKWY	Chicago	Illinois	60612	3122431550	3122431562	http://cps.edu/Schools/Pages/school.aspx?SchoolID=610571	http://www.ombudsmancps.com	https://www.facebook.com/ombudsmaneducation	https://twitter.com/ombudsmaned	http://www.youtube.com/OmbudsmanEducation		N	"9,10,11,12"	41893	341	320	57	31	187	148	4	0	1	0	0	1	0	0	There are 341 students enrolled at OMBUDSMAN - WEST HS.  93.8% are Low Income Students.  16.7% are Diverse Learners.  9.1% are Limited English Learners.	The largest demographic at OMBUDSMAN - WEST HS is Black.  This demographic makes up 54.8% of the student population.  The second greatest demographic is Hispanic at 43.4%.	No/unknown accessibility	Y			7:30 AM - 4:00 PM			0.305555556	Spanish		N	Y						"49, X49"	Blue		41.874673	-87.687842	14.4	18.4	7.4	57.9		73.5	Level 2	Not Applicable	"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	Schools that have their own processes for enrollment.	School Year 2016-2017											"2401 W CONGRESS PKWY
Chicago, Illinois 60612
(41.874673, -87.687842)"	41.87467	-87.68784
609720	1440	46221	LANE TECH HS	Albert G Lane Technical High School	Selective enrollment	HS	Y	Y	N	N	"Lane has produced more PhDâ€™s than any high school in the nation and is Chicagoâ€™s largest high school, providing an especially broad array of academic and extracurricular offerings."	Principal	Brian Craig Tennison	Director of Admissions	Tara Johnson	2501 W ADDISON ST	Chicago	Illinois	60618	7735345400	7735345544	http://cps.edu/Schools/Pages/school.aspx?SchoolID=609720	http://www.lanetech.org	http://www.facebook.com/LaneTechHS	http://twitter.com/LaneTech1440			N	"7,8,9,10,11,12"	41831	4447	2191	198	27	351	1813	1567	469	18	0	6	118	12	93	There are 4447 students enrolled at LANE TECH HS.  49.3% are Low Income Students.  4.5% are Diverse Learners.  0.6% are Limited English Learners.	The largest demographic at LANE TECH HS is Hispanic.  This demographic makes up 40.8% of the student population.  The second greatest demographic is White at 35.2%.	Generally accessible	Y			8:00  AM - 3:15  PM	8:00 a.m. - 3:15 p.m.		0.25	"Arabic, Chinese, French, German, Italian, Japanese, Latin, Mandarin, Spanish, Spanish for Heritage Speakers"	N	N	N			Y			"49, 52, 77, 152"	"Blue, Brown"		41.946645	-87.691013	25.6	18.4	85	57.9	95.9	73.5	Level 1+	Good Standing	"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	Schools that offer a rigorous curriculum with mainly honors and Advanced Placement (AP) courses. Acceptance based on application and entrance exam.	School Year 2016-2017											"2501 W ADDISON ST
Chicago, Illinois 60618
(41.946645, -87.691013)"	41.94664	-87.69101
